RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,SU_TOUR_INTRST_VALUE,GG_IC_TOUR_INTRST_VALUE,BS_TOUR_INTRST_VALUE,CHN_DJ_TOUR_INTRST_VALUE,CB_TOUR_INTRST_VALUE,GN_US_TOUR_INTRST_VALUE,GB_DG_TOUR_INTRST_VALUE,JN_GJ_TOUR_INTRST_VALUE,JNBK_TOUR_INTRST_VALUE,GW_TOUR_INTRST_VALUE,JJ_TOUR_INTRST_VALUE
53356556,20230102,F,50대,경기도,700만원 이상,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다
53351952,20230102,F,50대,경기도,700만원 이상,약간 커졌다,약간 커졌다,약간 커졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,많이 커졌다
53334042,20230102,F,50대,경기도,500이상700만원 미만,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 커졌다
53364836,20230102,F,50대,경기도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53346102,20230102,F,50대,경기도,300만원 미만,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다
53374239,20230102,F,50대,경기도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다
53350755,20230102,F,50대,경기도,500이상700만원 미만,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,약간 적어졌다,약간 커졌다,약간 커졌다,예전과 비슷하다
53364852,20230102,F,50대,충청남도(세종시 포함),300만원 미만,많이 커졌다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,많이 커졌다,예전과 비슷하다,많이 커졌다,약간 커졌다
53328959,20230102,F,50대,충청남도(세종시 포함),700만원 이상,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 커졌다,약간 적어졌다
53346927,20230102,F,50대,충청남도(세종시 포함),300만원 미만,예전과 비슷하다,예전과 비슷하다,많이 커졌다,많이 적어졌다,많이 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 적어졌다,많이 적어졌다
53359874,20230102,F,50대,전라북도,300이상500만원 미만,많이 적어졌다,많이 적어졌다,약간 커졌다,약간 커졌다,약간 커졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다
53362830,20230102,F,50대,전라북도,700만원 이상,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53354285,20230102,F,40대,인천광역시,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다
53359011,20230102,F,40대,인천광역시,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53325352,20230102,F,30대,서울특별시,300만원 미만,많이 커졌다,예전과 비슷하다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,많이 커졌다,많이 적어졌다
53330215,20230102,F,30대,서울특별시,700만원 이상,많이 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 커졌다,많이 커졌다,약간 커졌다,많이 커졌다,많이 커졌다
53324655,20230102,F,30대,서울특별시,700만원 이상,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53372371,20230102,F,30대,서울특별시,700만원 이상,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,약간 커졌다,약간 적어졌다
53349521,20230102,F,30대,부산광역시,모름,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53335957,20230102,F,20대,부산광역시,500이상700만원 미만,약간 적어졌다,많이 적어졌다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,많이 적어졌다,약간 커졌다
53342543,20230102,F,20대,부산광역시,500이상700만원 미만,많이 커졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 커졌다
53331485,20230102,F,20대,대구광역시,500이상700만원 미만,약간 커졌다,약간 커졌다,약간 커졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다
53364111,20230102,F,20대,대구광역시,300이상500만원 미만,약간 커졌다,약간 커졌다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,많이 커졌다,예전과 비슷하다
53375922,20230102,F,20대,대전광역시,모름,약간 커졌다,약간 커졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 커졌다,많이 적어졌다,약간 커졌다,약간 커졌다
53356446,20230102,M,30대,경상남도,700만원 이상,예전과 비슷하다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 적어졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다
53358976,20230102,M,20대,대구광역시,500이상700만원 미만,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다
53330688,20230102,M,20대,대구광역시,300이상500만원 미만,많이 커졌다,많이 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다
53334508,20230102,M,20대,대전광역시,모름,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53374624,20230102,M,20대,전라남도,300만원 미만,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,많이 커졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,많이 커졌다
53325421,20230102,M,20대,제주도,700만원 이상,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53329810,20230102,F,60대,서울특별시,300이상500만원 미만,많이 적어졌다,예전과 비슷하다,약간 커졌다,약간 적어졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 커졌다,많이 적어졌다
53369594,20230102,F,60대,서울특별시,700만원 이상,예전과 비슷하다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,많이 적어졌다,많이 적어졌다,약간 커졌다,많이 커졌다
53361326,20230102,F,60대,서울특별시,700만원 이상,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다
53375126,20230102,F,60대,서울특별시,300이상500만원 미만,예전과 비슷하다,약간 적어졌다,많이 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 적어졌다,약간 커졌다,예전과 비슷하다,약간 커졌다
53338833,20230102,F,60대,서울특별시,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다
53322211,20230102,M,40대,서울특별시,300이상500만원 미만,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다
53323367,20230102,M,50대,서울특별시,300만원 미만,약간 적어졌다,약간 적어졌다,많이 적어졌다,약간 적어졌다,약간 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,많이 적어졌다
53323683,20230102,M,40대,경기도,모름,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 커졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다
53325091,20230102,M,50대,서울특별시,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다
53325450,20230102,M,50대,경상남도,500이상700만원 미만,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 커졌다,많이 커졌다,약간 커졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53325521,20230102,F,40대,경기도,500이상700만원 미만,약간 적어졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53325974,20230102,M,40대,울산광역시,500이상700만원 미만,많이 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,많이 적어졌다
53326298,20230102,M,40대,광주광역시,500이상700만원 미만,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 커졌다
53326683,20230102,M,30대,광주광역시,300만원 미만,많이 커졌다,많이 커졌다,약간 커졌다,약간 적어졌다,많이 커졌다,약간 적어졌다,많이 커졌다,많이 커졌다,예전과 비슷하다,많이 커졌다,많이 커졌다
53326908,20230102,F,50대,광주광역시,700만원 이상,약간 커졌다,약간 커졌다,약간 커졌다,많이 커졌다,많이 커졌다,많이 커졌다,많이 커졌다,약간 커졌다,많이 커졌다,많이 커졌다,많이 커졌다
53327027,20230102,M,60대,충청남도(세종시 포함),700만원 이상,약간 커졌다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,많이 커졌다,약간 커졌다,약간 커졌다,많이 커졌다
53327256,20230102,F,60대,부산광역시,700만원 이상,예전과 비슷하다,약간 커졌다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53327308,20230102,M,60대,경기도,700만원 이상,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,약간 커졌다,예전과 비슷하다,약간 적어졌다,약간 커졌다,예전과 비슷하다
53327369,20230102,M,60대,전라북도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 적어졌다
53327560,20230102,F,30대,경기도,300이상500만원 미만,약간 커졌다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,많이 적어졌다,약간 커졌다,약간 커졌다,많이 커졌다,많이 커졌다,약간 커졌다,많이 커졌다
53327799,20230102,M,50대,서울특별시,500이상700만원 미만,약간 커졌다,예전과 비슷하다,약간 적어졌다,약간 커졌다,약간 커졌다,약간 적어졌다,많이 적어졌다,많이 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다
53327927,20230102,M,50대,충청남도(세종시 포함),500이상700만원 미만,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,많이 커졌다
53328120,20230102,M,40대,경기도,500이상700만원 미만,많이 적어졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 적어졌다,많이 커졌다,많이 커졌다
53328396,20230102,F,50대,서울특별시,700만원 이상,약간 커졌다,약간 적어졌다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,많이 적어졌다,약간 적어졌다,많이 커졌다,많이 커졌다
53328425,20230102,M,30대,인천광역시,300이상500만원 미만,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 커졌다
53328985,20230102,F,40대,서울특별시,700만원 이상,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53329114,20230102,F,20대,광주광역시,700만원 이상,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53329751,20230102,M,60대,강원도,700만원 이상,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다
53329845,20230102,M,20대,경상남도,700만원 이상,예전과 비슷하다,많이 적어졌다,많이 적어졌다,약간 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,약간 적어졌다,많이 적어졌다,예전과 비슷하다
53330862,20230102,M,30대,전라남도,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53331049,20230102,F,40대,경기도,500이상700만원 미만,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다
53331356,20230102,M,30대,서울특별시,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53331508,20230102,F,40대,경기도,300이상500만원 미만,예전과 비슷하다,약간 커졌다,많이 커졌다,많이 커졌다,많이 커졌다,많이 커졌다,많이 커졌다,약간 커졌다,많이 커졌다,많이 커졌다,예전과 비슷하다
53331651,20230102,M,30대,경상북도,300이상500만원 미만,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53331999,20230102,F,20대,경상남도,300이상500만원 미만,많이 커졌다,많이 커졌다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,많이 커졌다
53332257,20230102,M,60대,서울특별시,500이상700만원 미만,예전과 비슷하다,약간 적어졌다,많이 커졌다,예전과 비슷하다,약간 커졌다,약간 적어졌다,약간 적어졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,많이 커졌다
53332382,20230102,F,20대,경기도,모름,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다
53332714,20230102,F,60대,울산광역시,700만원 이상,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 커졌다
53332765,20230102,F,60대,경상남도,300만원 미만,많이 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53333009,20230102,F,40대,경기도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53333052,20230102,F,30대,경기도,500이상700만원 미만,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53333352,20230102,F,30대,경기도,모름,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,약간 적어졌다,많이 커졌다,약간 커졌다
53333510,20230102,F,40대,경상북도,300이상500만원 미만,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 적어졌다
53333834,20230102,F,20대,서울특별시,300만원 미만,약간 커졌다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,많이 커졌다,많이 커졌다
53334031,20230102,M,20대,경기도,700만원 이상,많이 커졌다,많이 커졌다,많이 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,많이 커졌다
53334078,20230102,M,50대,서울특별시,700만원 이상,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 커졌다,약간 커졌다,약간 커졌다,약간 커졌다
53334211,20230102,M,60대,전라남도,300이상500만원 미만,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 커졌다,약간 커졌다,많이 커졌다,많이 커졌다
53334489,20230102,M,50대,경기도,300이상500만원 미만,많이 적어졌다,많이 적어졌다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다
53335170,20230102,M,50대,서울특별시,300만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,많이 커졌다
53335485,20230102,M,30대,서울특별시,300이상500만원 미만,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53335606,20230102,M,50대,서울특별시,500이상700만원 미만,많이 적어졌다,약간 적어졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,많이 적어졌다
53335741,20230102,M,30대,경기도,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다
53335981,20230102,F,20대,경기도,700만원 이상,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53336387,20230102,F,40대,경상남도,500이상700만원 미만,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53336502,20230102,M,20대,서울특별시,모름,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 커졌다
53337043,20230102,F,60대,부산광역시,300이상500만원 미만,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53337225,20230102,M,50대,경상남도,500이상700만원 미만,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,약간 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다
53337470,20230102,F,40대,서울특별시,300이상500만원 미만,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,많이 커졌다,많이 커졌다,많이 커졌다
53337729,20230102,M,60대,경상남도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53337797,20230102,F,40대,경기도,700만원 이상,약간 커졌다,약간 적어졌다,많이 커졌다,약간 커졌다,약간 커졌다,약간 적어졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,많이 커졌다,많이 커졌다
53338015,20230102,M,50대,광주광역시,300만원 미만,예전과 비슷하다,약간 커졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,많이 적어졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,약간 커졌다
53338689,20230102,M,20대,경상북도,모름,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53338949,20230102,F,30대,경기도,500이상700만원 미만,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다
53338991,20230102,F,30대,경상남도,500이상700만원 미만,많이 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,많이 커졌다
53339161,20230102,F,40대,서울특별시,300이상500만원 미만,예전과 비슷하다,많이 적어졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 적어졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53339586,20230102,F,50대,서울특별시,300이상500만원 미만,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 커졌다,약간 커졌다
53339599,20230102,F,40대,전라북도,500이상700만원 미만,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,약간 적어졌다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,약간 커졌다
53339870,20230102,M,30대,인천광역시,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,많이 적어졌다,약간 적어졌다,약간 적어졌다,약간 커졌다,약간 커졌다,많이 커졌다,약간 커졌다
53339943,20230102,M,60대,부산광역시,700만원 이상,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53340036,20230102,M,60대,경상북도,300이상500만원 미만,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다
53340154,20230102,F,50대,대구광역시,300만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53340585,20230102,M,60대,경기도,300이상500만원 미만,많이 적어졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다
53340635,20230102,M,50대,경상남도,700만원 이상,약간 커졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 커졌다
53340895,20230102,F,60대,전라북도,300만원 미만,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 커졌다
53341119,20230102,F,40대,서울특별시,300이상500만원 미만,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다
53341378,20230102,F,30대,대전광역시,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53341795,20230102,M,50대,대구광역시,500이상700만원 미만,많이 커졌다,많이 적어졌다,많이 커졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 커졌다
