RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20230101,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230101
20230101,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230101
20230102,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230102
20230102,한국어,교통,버스,이용안내,연락처,표선,제주,제주공항,버스,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230102
20230102,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230102
20230102,한국어,교통,버스,이용안내,산방산,폭포,천지연,식당,온천,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230102
20230102,한국어,교통,버스,이용안내,비자림,서귀포,제주,버스,버스터미널,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230102
20230102,한국어,교통,택시,기타,운영시간,온라인,문자,안전,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230102
20230102,한국어,교통,택시,콜택시안내,연락처,택시,콜택시,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230102
20230102,한국어,교통,버스,이용안내,문의처,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230102
20230103,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230103
20230103,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230103
20230103,한국어,교통,위치안내,기타,1100,고지,자연휴양림,국립공원,자연,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230103
20230103,한국어,교통,항공&배편,도내배편,소요시간,우도,숙박,문자,요금,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230103
20230103,한국어,교통,항공&배편,도내배편,가파도,운진항,도로,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230103
20230103,한국어,교통,택시,기타,숙박,식당,마을,탐나오,택시,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230103
20230103,한국어,교통,버스,교통카드,주상절리대,문자,마을,카드,동문시장,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230103
20230104,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230104
20230104,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230104
20230104,한국어,교통,버스,이용안내,마을,오일장,제주민속,제주,버스,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230104
20230104,한국어,교통,위치안내,위치안내,소요시간,연락처,자연휴양림,오름,교래자연,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230104
20230104,한국어,교통,택시,콜택시안내,산방산,온천,시내,제주,이용,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230104
20230105,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230105
20230105,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230105
20230105,한국어,교통,항공&배편,도내배편,연락처,우도,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230105
20230105,한국어,교통,항공&배편,도내배편,우도,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230105
20230105,한국어,교통,항공&배편,도내배편,우도,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230105
20230105,한국어,교통,항공&배편,도내배편,성산,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230105
20230105,한국어,교통,위치안내,기타,1100,고지,1100고지,휴게소,체인,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230105
20230105,한국어,교통,버스,버스운영정보,고성,시간표,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230105
20230105,한국어,교통,택시,기타,대여,문자,제주도청,요금,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230105
20230105,한국어,교통,버스,이용안내,표선,버스,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230105
20230105,한국어,교통,버스,이용안내,동반,제주도청,서귀포,시내,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230105
20230106,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230106
20230106,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230106
20230106,한국어,교통,위치안내,위치안내,소요시간,1100,고지,서귀포,올레,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230106
20230106,한국어,교통,항공&배편,도내배편,소요시간,마라도,호텔,대정,라마다,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230106
20230107,한국어,교통,항공&배편,도내배편,우도,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230107
20230107,한국어,교통,항공&배편,도내배편,우도,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230107
20230107,한국어,교통,항공&배편,도내배편,우도,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230107
20230107,한국어,교통,버스,버스운영정보,제주,이용,버스,시간표,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230107
20230107,한국어,교통,항공&배편,입도배편,선사,우도,문자,제주,관광정보,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230107
20230107,한국어,교통,택시,콜택시안내,제주,대형택시,택시,콜택시,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230107
20230107,한국어,교통,항공&배편,도내배편,성산,우도,유선,성산항,이용,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230107
20230107,한국어,교통,항공&배편,도내배편,운항,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230107
20230107,한국어,교통,항공&배편,도내배편,연락처,마라도,선사,운진항,운항,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230107
20230108,한국어,교통,항공&배편,도내배편,성산,우도,성산항,종달리항,운항,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230108
20230108,한국어,교통,항공&배편,도내배편,마라도,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230108
20230108,한국어,교통,항공&배편,도내배편,우도,종달리항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230108
20230108,한국어,교통,항공&배편,도내배편,마라도,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230108
20230108,한국어,교통,항공&배편,도내배편,마라도,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230108
20230108,한국어,교통,항공&배편,도내배편,마라도,유선,주차장,문자,무료,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230108
20230108,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230108
20230109,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230109
20230109,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230109
20230109,한국어,교통,버스,이용안내,오름,다랑쉬오름,비자림,버스,시간표,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230109
20230109,한국어,교통,버스,이용안내,올레,제주,버스,버스노선,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230112
20230109,한국어,교통,버스,이용안내,요금,마을,한라,버스,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230109
20230109,한국어,교통,택시,기타,제주,방문,렌트,대형택시,택시,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230109
20230109,일본어,교통,택시,글로벌택시,유선,택시,글로벌,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230109
20230109,일본어,교통,택시,글로벌택시,이용,택시,글로벌,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230109
20230110,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230110
20230110,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230110
20230110,한국어,교통,택시,기타,소요시간,인터넷,서귀포,제주,제주공항,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230110
20230110,한국어,교통,위치안내,기타,1100,이용,도로,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230110
20230110,한국어,교통,렌터카,대여,연락처,대여,유선,문자,렌터카,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230201
20230111,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230111
20230111,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230111
20230111,한국어,교통,항공&배편,도내배편,마라도,가파도,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230111
20230111,한국어,교통,기타,자전거대여,자전거,오름,다랑쉬오름,박물관,해녀,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230111
20230111,한국어,교통,버스,버스운영정보,요금,카드,시내,제주,가격,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230111
20230111,한국어,교통,기타,LPG충전,문자,안덕,서귀포,중문,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230111
20230111,한국어,교통,항공&배편,입도배편,제주,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230111
20230111,한국어,교통,항공&배편,입도배편,선적,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230111
20230111,한국어,교통,항공&배편,입도배편,제주,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230112
20230111,한국어,교통,항공&배편,입도배편,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230111
20230111,한국어,교통,항공&배편,입도배편,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230112
20230111,한국어,교통,항공&배편,입도배편,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230112
20230111,한국어,교통,항공&배편,입도배편,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230112
20230111,한국어,교통,항공&배편,입도배편,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230112
20230112,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230112
20230112,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230112
20230112,한국어,교통,항공&배편,입도배편,이용,선적,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230112
20230112,한국어,교통,항공&배편,입도배편,연락처,문자,할인,인터넷,제주,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230112
20230112,한국어,교통,항공&배편,도내배편,연락처,우도,유선,문자,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230112
20230112,한국어,교통,위치안내,위치안내,1100,고지,문자,안전,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230112
20230112,한국어,교통,위치안내,기타,1100,고지,국립공원,한라산,한라,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230112
20230112,한국어,교통,항공&배편,도내배편,우도,렌터카,선적,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230112
20230113,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230113
20230113,한국어,교통,항공&배편,도내배편,성산,성산항,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230113
20230113,한국어,교통,위치안내,위치안내,1100,고지,문자,안전,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230113
