RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20211118,한국어,교통,위치안내,위치안내,문자,안전,서귀포,올레,제주,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211118
20211118,한국어,교통,위치안내,위치안내,문자,안전,서귀포,올레,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211118
20211129,한국어,교통,위치안내,기타,자연휴양림,절물자연휴양림,자연,절물자연,휴양,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211129
20211126,한국어,교통,위치안내,위치안내,서귀포,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211126
20211106,한국어,교통,항공&배편,도내배편,비양도,유선,운항,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211106
20211105,한국어,교통,항공&배편,항공,복지카드,문자,카드,제주,신분증,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211105
20211105,한국어,교통,항공&배편,도내배편,우도,신분증,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211105
20211106,한국어,교통,항공&배편,도내배편,휠체어,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211106
20211106,한국어,교통,항공&배편,도내배편,우도,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211106
20211106,한국어,교통,항공&배편,도내배편,우도,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211106
20211108,한국어,교통,항공&배편,도내배편,차귀도,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211108
20211113,한국어,교통,항공&배편,도내배편,종달리항,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211113
20211106,한국어,교통,항공&배편,도내배편,사전예약,마라도,선사,유선,현장,일반,휴양 및 관광,포털사이트,일반,전화,인바운드,완료,20211106
