RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20210929,한국어,관광지,자연,동굴,만장굴,수월봉,산방산,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210929
20210929,한국어,관광지,자연,휴양림,숲길,자연휴양림,오름,절물자연휴양림,사려니,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210929
20210929,한국어,관광지,자연,동굴,휴무일,만장굴,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210929
20210917,한국어,관광지,자연,동굴,만장굴,매표소,통제,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210917
20210917,한국어,관광지,자연,해수욕장/해변,소요시간,관광지,제주,이용,일주도로,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210917
20210929,한국어,관광지,자연,계곡,이용,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210929
20210929,한국어,관광지,자연,오름,사전예약,오름,이용,통제,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210929
20210917,한국어,관광지,자연,산,연락처,국립공원,한라산,한라,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210917
20210917,한국어,관광지,자연,산,연락처,한라산,한라,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210917
20210917,한국어,관광지,자연,오름,성산,일출봉,이용,통제,성산일출봉,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210917
20210917,한국어,관광지,자연,폭포,정방폭포,폭포,문자,탐방,안전,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210917
20210917,한국어,관광지,자연,폭포,정방폭포,폭포,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210917
20210917,한국어,관광지,자연,산,성산,일출봉,매표소,유선,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210917
20210918,한국어,관광지,자연,동굴,만장굴,매표소,유선,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210918
20210918,한국어,관광지,자연,해수욕장/해변,안전,해수,통제,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210918
20210919,한국어,관광지,자연,산,안내소,사전예약,오름,국립공원,성판악,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210919
20210919,한국어,관광지,자연,동굴,만장굴,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210919
20210923,한국어,관광지,자연,계곡,개장,야영장,안전,이용,돈내코,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210923
20210925,한국어,관광지,자연,해수욕장/해변,안전,해수,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210925
20210925,한국어,관광지,자연,오름,오름,탐방,코지,제주,이용,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210925
20210927,한국어,관광지,자연,오름,해설,물품보관,매표소,문자,무료,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210927
20210927,한국어,관광지,자연,계곡,안내소,체험,쇠소깍,사무실,보관,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210927
20210927,한국어,관광지,자연,오름,사전예약,오름,거문오름,치유의숲,성산,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210927
