RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20231001,한국어,관광지,무장애여행,휠체어,대여,휠체어,구좌,신분증,주소,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231001
20231001,한국어,관광지,무장애여행,휠체어,휠체어,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231001
20231001,한국어,관광지,자연,휴양림,치유의숲,탐방,방문,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20231001
20231001,한국어,관광지,자연,오름,오름,문자,제주,이용,주소,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231001
20231001,한국어,관광지,자연,오름,오름,문자,제주,관광정보,문의처,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231001
20231001,한국어,관광지,자연,오름,오름,사려니,온라인,유선,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231001
20231001,한국어,관광지,자연,섬속의 섬,우도,운항,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231001
20231001,한국어,관광지,무장애여행,휠체어,대여,휠체어,신분증,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231001
20231001,한국어,관광지,무장애여행,휠체어,대여,휠체어,드림,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231001
20231001,한국어,관광지,자연,계곡,정방폭포,폭포,안전,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231001
20231001,한국어,관광지,자연,오름,소요시간,용눈이,오름,자연,유선,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231001
20231001,한국어,관광지,무장애여행,휠체어,대여,휠체어,신분증,방문,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231001
20231001,한국어,관광지,무장애여행,휠체어,대여,휠체어,선착순,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231001
20231001,한국어,관광지,자연,오름,동반,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231001
20231001,한국어,관광지,테마/추천관광,일정별여행,체험,숲길,박물관,문자,관광지,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231001
20231001,한국어,관광지,자연,오름,용눈이,오름,이용시간,이용,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231001
20231001,한국어,관광지,도보,제주올레,안내소,연락처,오름,성산,서귀포,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231001
20231001,한국어,관광지,무장애여행,휠체어,사전예약,대여,운영시간,휠체어,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20231001
