RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20211020,한국어,관광지,자연,오름,오름,이용시간,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211020
20211020,한국어,관광지,자연,오름,동반,오름,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211020
20211020,한국어,관광지,자연,휴양림,마라도,오름,사려니,거문오름,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211020
20211022,한국어,관광지,자연,산,안내소,연락처,탐방,한라산,한라,일반,휴양 및 관광,기타,일반,전화,인바운드,완료,20211022
20211022,한국어,관광지,자연,오름,쇠소깍,오름,걸매,관광지,서귀포,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211022
20211022,한국어,관광지,자연,오름,오름,탐방,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211022
20211001,한국어,관광지,자연,산,성산,일출봉,성산일출봉,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211001
20211001,한국어,관광지,자연,휴양림,소요시간,인원,운영시간,비자림,이용,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211001
20211001,한국어,관광지,자연,기타,마방목지,제주,문의처,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211001
20211019,한국어,관광지,자연,오름,오름,물영아리,난이도,탐방,통제,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211019
20211019,한국어,관광지,자연,오름,오름,안전,이용,방문,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211019
20211020,한국어,관광지,자연,오름,사전예약,이용요금,오름,탐방,요금,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211020
20211020,한국어,관광지,자연,오름,오름,방문,도로,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211020
20211001,한국어,관광지,자연,오름,해설,연락처,오름,한라산,한라,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211008
