RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20211108,한국어,관광지,자연,계곡,숲길,유선,한라산,한라,통제,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211108
20211110,한국어,관광지,자연,오름,오름,주차,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211110
20211110,한국어,관광지,자연,산,연락처,성산,일출봉,매표소,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211110
20211110,한국어,관광지,자연,산,문자,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211110
20211110,한국어,관광지,자연,오름,해설사,해설,인원,오름,거문오름,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211110
20211113,한국어,관광지,자연,오름,사전예약,오름,거문오름,매표소,탐방,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211113
20211113,한국어,관광지,자연,오름,오름,문자,탐방,안전,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211113
20211114,한국어,관광지,자연,오름,오름,탐방,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211114
20211114,한국어,관광지,자연,오름,오름,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211114
20211114,한국어,관광지,자연,해수욕장/해변,해수,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211114
20211114,한국어,관광지,자연,산,1100,고지,숲길,영실,한라산,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211114
20211124,한국어,관광지,자연,해수욕장/해변,수월봉,해녀,산방산,성산,용두암,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211124
20211124,한국어,관광지,자연,오름,연락처,오름,대정,한라산,한라,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211124
20211124,한국어,관광지,자연,오름,오름,문자,해수,서귀포,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211124
20211124,한국어,관광지,자연,오름,오름,힐링,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211124
20211124,한국어,관광지,자연,오름,오름,다랑쉬오름,이용시간,이용,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211124
20211125,한국어,관광지,자연,해수욕장/해변,개장,해수,함덕,문의처,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211125
20211105,한국어,관광지,자연,산,영실,주차장,탐방,도보,주차,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211105
20211105,한국어,관광지,자연,폭포,해설,점심시간,사전예약,운영시간,천제연폭포,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211105
20211105,한국어,관광지,자연,오름,동반,오름,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211105
20211105,한국어,관광지,자연,오름,오름,청정,제주,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211105
20211105,한국어,관광지,자연,습지,해설사,해설,소요시간,사전예약,운영일,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211105
20211105,한국어,관광지,자연,휴양림,해설사,해설,소요시간,사전예약,자연휴양림,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211105
20211105,한국어,관광지,자연,산,국립공원,성판악,탐방,한라산,한라,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211105
20211108,영어,관광지,자연,산,사전예약,국립공원,성판악,영실,한라산,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211108
20211129,한국어,관광지,자연,산,영실,탐방,영실코스,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211129
20211113,한국어,관광지,자연,산,성판악,탐방,숙소,한라산,한라,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211113
20211113,한국어,관광지,자연,오름,오름,문자,힐링,방문,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211113
20211113,한국어,관광지,자연,오름,오름,탐방,주차,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211113
20211126,한국어,관광지,자연,오름,해설사,해설,안내소,수월봉,탐방,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211126
20211129,한국어,관광지,자연,기타,이용,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211129
20211109,한국어,관광지,자연,산,국립공원,성판악,영실,문자,숙소,일반,휴양 및 관광,포털사이트,일반,전화,아웃바운드,완료,20211109
20211109,한국어,관광지,자연,산,연락처,정방폭포,주상절리대,박물관,감귤박물관,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211109
20211107,한국어,관광지,자연,동굴,인원,만장굴,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211107
20211104,한국어,관광지,자연,오름,오름,입장료,무료,도두,이용,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211104
20211104,한국어,관광지,자연,해수욕장/해변,해설사,해설,공지,관광진흥,제주,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211104
20211104,한국어,관광지,자연,오름,오름,국립공원,문자,한라산,드림,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211104
20211104,한국어,관광지,자연,산,해설사,해설,산방산,문의처,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211104
20211104,한국어,관광지,자연,오름,해설사,해설,소요시간,사전예약,운영일,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211104
20211109,한국어,관광지,자연,계곡,동반,숲길,탐방,한라산,한라,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211109
20211109,한국어,관광지,자연,기타,산지천,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211109
20211104,한국어,관광지,자연,습지,외국어,이용요금,유선,요금,게스트하우스,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211104
20211105,한국어,관광지,자연,계곡,숲길,영실,성산,문자,탐방,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211105
20211105,한국어,관광지,자연,해수욕장/해변,연락처,마을,제주,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211105
20211105,한국어,관광지,자연,오름,오름,주차장,화장실,이용시간,이용,일반,휴양 및 관광,포털사이트,일반,전화,인바운드,완료,20211105
20211105,한국어,관광지,자연,산,비자림,문자,안전,세화,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211105
20211105,한국어,관광지,자연,오름,오름,다랑쉬오름,자연,탐방,도로,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211105
20211106,한국어,관광지,자연,해수욕장/해변,용두암,관광지,제주,용머리해안,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211106
20211103,한국어,관광지,자연,산,1100,고지,이용,1100고지,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211103
20211103,한국어,관광지,자연,오름,체험,1100,용눈이,오름,사려니,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211104
20211103,한국어,관광지,자연,오름,안내소,사전예약,오름,폭포,천지연,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211103
20211103,한국어,관광지,자연,해수욕장/해변,자전거,코지,이용,섭지,섭지코지,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211103
20211104,한국어,관광지,자연,산,1100,고지,영실,매표소,주차장,일반,휴양 및 관광,기타,일반,전화,인바운드,완료,20211104
20211104,한국어,관광지,자연,해수욕장/해변,해설사,해설,관광지,서귀포,문화,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211104
20211104,한국어,관광지,자연,기타,성산,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211104
20211105,한국어,관광지,자연,산,해설사,해설,소요시간,점심시간,사전예약,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211105
20211105,한국어,관광지,자연,오름,오름,관광지,탐나오,할인,비짓,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211105
20211105,한국어,관광지,자연,오름,오름,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211105
20211105,한국어,관광지,자연,산,고지,영실,매표소,한라산,한라,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211105
20211105,한국어,관광지,자연,오름,오름,자연,이용,송악산,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211105
20211105,한국어,관광지,자연,산,탐방,도보,어리목,어승생악,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211105
20211105,한국어,관광지,자연,오름,오름,마을,신화월드,성읍,민속마을,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211105
20211113,한국어,관광지,자연,오름,자연휴양림,오름,절물자연휴양림,자연,절물자연,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211113
20211113,한국어,관광지,자연,해수욕장/해변,대여,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211113
20211113,한국어,관광지,자연,휴양림,마을,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211113
20211113,한국어,관광지,자연,오름,인원,오름,탐방,힐링,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211113
20211113,한국어,관광지,자연,오름,오름,탐방,주차,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211113
20211113,한국어,관광지,자연,오름,오름,탐방,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211113
20211113,한국어,관광지,자연,오름,오름,탐방,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211113
20211116,한국어,관광지,자연,해수욕장/해변,용두암,도두,드라이브,이용,해안도로,일반,휴양 및 관광,포털사이트,일반,전화,인바운드,완료,20211116
20211116,한국어,관광지,자연,산,오름,한라산,관광지,한라,문의처,일반,휴양 및 관광,기타,일반,전화,인바운드,완료,20211116
20211110,한국어,관광지,자연,기타,연락처,체험,문자,마을,수목원,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211110
20211110,한국어,관광지,자연,해수욕장/해변,장애인,주차장,화장실,코지,섭지,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211110
20211110,한국어,관광지,자연,오름,오름,방문,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211110
20211110,한국어,관광지,자연,산,1100,숲길,항일,유선,주차장,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211110
20211110,한국어,관광지,자연,산,한라산,한라,제주,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211110
20211111,한국어,관광지,자연,휴양림,숲길,자연휴양림,오름,절물자연휴양림,자연,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211111
20211111,한국어,관광지,자연,오름,오름,주차장,제주,구좌,도로,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211111
20211111,한국어,관광지,자연,산,소요시간,물품보관,국립공원,성판악,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211115
20211111,한국어,관광지,자연,오름,오름,주차장,제주,구좌,주소,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211111
20211111,한국어,관광지,자연,오름,용눈이,오름,다랑쉬오름,자연,탐방,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211111
20211120,한국어,관광지,자연,산,소요시간,오름,성판악,탐방,한라산,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211120
20211120,한국어,관광지,자연,산,인원,사전예약,성판악,온라인,탐방,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211120
20211120,한국어,관광지,자연,오름,오름,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211120
20211113,한국어,관광지,자연,오름,오름,탐방,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211113
20211114,한국어,관광지,자연,오름,오름,군산오름,서귀포,이용,주소,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211114
20211114,한국어,관광지,자연,섬속의 섬,소요시간,숲길,자연휴양림,용눈이,오름,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211114
20211114,한국어,관광지,자연,오름,오름,제주,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211114
20211129,한국어,관광지,자연,산,오름,영실,주차장,한라산,관광지,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211130
20211112,한국어,관광지,자연,해수욕장/해변,이용,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211112
20211117,한국어,관광지,자연,해수욕장/해변,이용,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211117
20211117,한국어,관광지,자연,오름,숲길,쇠소깍,오름,사려니,군산오름,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211117
20211117,한국어,관광지,자연,오름,오름,탐방,왕복,이용시간,이용,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211117
20211118,한국어,관광지,자연,산,탐방,어승생악,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211118
20211118,한국어,관광지,자연,해수욕장/해변,해수,음식점,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211118
20211102,한국어,관광지,자연,해수욕장/해변,연락처,매표소,이용,용머리해안,,일반,휴양 및 관광,포털사이트,일반,전화,인바운드,완료,20211102
20211102,한국어,관광지,자연,오름,인원,사전예약,오름,거문오름,수월봉,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211102
20211110,한국어,관광지,자연,오름,소요시간,오름,다랑쉬오름,주차장,이용,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211110
20211108,한국어,관광지,자연,동굴,산책길,만장굴,자연휴양림,절물자연휴양림,자연,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211108
20211109,한국어,관광지,자연,산,국립공원,성판악,영실,문자,숙소,일반,휴양 및 관광,포털사이트,일반,전화,인바운드,완료,20211109
20211115,한국어,관광지,자연,동굴,연락처,탐방,한림,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211115
20211115,한국어,관광지,자연,동굴,연락처,탐방,한림,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211115
20211101,한국어,관광지,자연,산,안내소,성판악,주차장,탐방,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211101
20211101,한국어,관광지,자연,오름,오름,주차장,제주도청,캠핑,제주,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211101
20211102,한국어,관광지,자연,오름,오름,탐방,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211102
20211102,한국어,관광지,자연,오름,사전예약,오름,거문오름,박물관,감귤박물관,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211102
20211103,한국어,관광지,자연,섬속의 섬,성산,우도,마을,성산항,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211103
20211104,한국어,관광지,자연,섬속의 섬,연락처,우도,유선,문자,안전,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211104
20211104,한국어,관광지,자연,오름,오름,거문오름,수월봉,,,일반,휴양 및 관광,포털사이트,일반,전화,인바운드,완료,20211104
20211104,한국어,관광지,자연,오름,소요시간,오름,주차장,왕복,주차,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211104
20211103,한국어,관광지,자연,오름,제주,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211103
20211103,한국어,관광지,자연,산,해설사,해설,산방산,문화,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211103
20211104,한국어,관광지,자연,오름,오름,국립공원,한라산,한라,문의처,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211104
