RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20210628,한국어,관광지,자연,휴양림,자연휴양림,교래자연,자연,매표소,숙박,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210628
20210628,한국어,관광지,자연,해수욕장/해변,이용,통제,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210629
20210628,한국어,관광지,자연,오름,오름,물영아리,자연,탐방,이용,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210708
20210629,한국어,관광지,자연,해수욕장/해변,연락처,해수,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210629
20210629,한국어,관광지,자연,해수욕장/해변,점심시간,해수,중문,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210629
20210629,한국어,관광지,자연,해수욕장/해변,개장,해수,중문,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210629
20210629,한국어,관광지,자연,해수욕장/해변,대여,개장,해수,중문,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210629
20210630,한국어,관광지,자연,해수욕장/해변,이용,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210630
20210630,한국어,관광지,자연,해수욕장/해변,개장,화장실,해수,한림,이용,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210630
20210630,한국어,관광지,자연,해수욕장/해변,개장,해수,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210630
20210630,한국어,관광지,자연,섬속의 섬,비양도,한림,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210630
20210630,한국어,관광지,자연,해수욕장/해변,연락처,안전,안덕,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210630
20210630,한국어,관광지,자연,휴양림,인원,운영시간,비자림,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210630
20210628,한국어,관광지,자연,휴양림,인원,사전예약,비자림,방문,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210628
20210628,한국어,관광지,자연,해수욕장/해변,연락처,삼양동,삼양,해수,이용,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210628
20210627,한국어,관광지,자연,해수욕장/해변,안전,해수,중문,제주,방문,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210627
20210628,한국어,관광지,자연,해수욕장/해변,개장,삼양동,삼양,해수,삼양해수,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210629
