RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20210504,한국어,관광지,자연,오름,오름,탐방,이용,통제,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210504
20210521,한국어,관광지,자연,산,인원,성산,일출봉,이용,성산일출봉,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210521
20210521,한국어,관광지,자연,산,성산,일출봉,이용시간,이용,성산일출봉,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210521
20210522,한국어,관광지,자연,산,인원,오름,국립공원,성판악,영실,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210522
20210522,한국어,관광지,자연,해수욕장/해변,통제,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210522
20210522,한국어,관광지,자연,해수욕장/해변,인원,쇠소깍,자연,입장료,무료,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210522
20210522,한국어,관광지,자연,해수욕장/해변,개장,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210522
20210523,한국어,관광지,자연,섬속의 섬,가파도,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210523
20210523,한국어,관광지,자연,섬속의 섬,이용,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210523
20210523,한국어,관광지,자연,계곡,안내소,연락처,쇠소깍,관광안내소,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210523
20210504,한국어,관광지,자연,휴양림,체험,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210504
20210523,한국어,관광지,자연,오름,오름,난이도,드림,,,일반,휴양 및 관광,포털사이트,일반,전화,인바운드,완료,20210523
20210523,한국어,관광지,자연,해수욕장/해변,안내소,개장,유선,문자,해수,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210523
20210523,한국어,관광지,자연,오름,안내소,연락처,오름,거문오름,유선,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210523
20210523,한국어,관광지,자연,해수욕장/해변,개장,보관,해수,중문,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210523
20210524,한국어,관광지,자연,휴양림,인원,비자림,이용시간,이용,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210524
20210524,영어,관광지,자연,해수욕장/해변,문자,서귀포,제주,이용,관광정보,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210524
20210524,한국어,관광지,자연,산,인원,운영시간,성산,일출봉,성산일출봉,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210524
20210524,한국어,관광지,자연,산,국립공원,한라산,한라,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210524
20210524,영어,관광지,자연,해수욕장/해변,문자,서귀포,제주,이용,관광정보,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210524
20210524,한국어,관광지,자연,동굴,인원,만장굴,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210524
20210513,한국어,관광지,자연,오름,소요시간,동반,오름,군산오름,주차장,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210513
20210522,한국어,관광지,자연,오름,오름,탐방,이용,통제,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210522
20210502,한국어,관광지,자연,해수욕장/해변,인원,연락처,매표소,용머리해안,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210502
20210508,한국어,관광지,자연,섬속의 섬,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210508
20210508,한국어,관광지,자연,해수욕장/해변,이용시간,이용,주상절리,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210508
20210509,한국어,관광지,자연,해수욕장/해변,연락처,문자,해수,함덕,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210509
20210502,한국어,관광지,자연,오름,오름,이용시간,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210502
20210502,한국어,관광지,자연,휴양림,인원,비자림,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210502
20210503,한국어,관광지,자연,산,성산,일출봉,이용,성산일출봉,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210503
20210503,한국어,관광지,자연,수목원,한라수목원,용두암,문화공원,화장실,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210503
20210510,한국어,관광지,자연,섬속의 섬,마라도,비양도,우도,제주,가파도,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210510
20210513,한국어,관광지,자연,오름,동반,안덕,방문,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210513
20210518,한국어,관광지,자연,섬속의 섬,우도,문자,안전,마을,드림,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210518
20210503,한국어,관광지,자연,산,국립공원,한라산,한라,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210503
20210507,한국어,관광지,자연,산,이용,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210507
20210510,한국어,관광지,자연,산,애완동물,동반,산방산,용머리해안,케이지,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210510
20210510,한국어,관광지,자연,폭포,동반,정방폭포,폭포,케이지,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210510
20210510,한국어,관광지,자연,해수욕장/해변,동반,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210510
20210519,한국어,관광지,자연,동굴,인원,만장굴,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210519
