RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20210504,한국어,음식,음식,향토음식,외국어,해녀,도두,이용,도두해녀의집,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210504
20210512,한국어,음식,음식,향토음식,외국어,식당,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210512
20210513,한국어,음식,음식,향토음식,해녀,유선,문자,안전,해수,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210513
20210509,한국어,음식,음식,향토음식,정방폭포,주상절리대,해녀,폭포,서귀포,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210509
20210510,한국어,음식,음식,한식,식당,제주,문의처,제주공항,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210510
20210504,한국어,음식,음식,향토음식,해녀,이용,해녀의집,협재해녀의집,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210504
20210504,한국어,음식,음식,향토음식,해녀,성산,이용,해녀의집,어촌계,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210504
20210504,한국어,음식,음식,향토음식,해녀,이용,가파도,해녀촌,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210504
20210503,한국어,음식,음식,카페,체험,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210503
20210511,한국어,음식,음식,향토음식,이용,맛집,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210511
20210511,한국어,음식,음식,향토음식,이용,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210511
20210518,한국어,음식,음식,한식,이용시간,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210518
20210518,한국어,음식,음식,한식,이용,횟집,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210518
20210521,한국어,음식,음식,한식,이용,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210521
20210521,한국어,음식,음식,향토음식,외국어,리스트,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210521
20210521,한국어,음식,음식,향토음식,마을,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210521
20210521,한국어,음식,음식,한식,이용시간,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210521
20210521,한국어,음식,음식,한식,외국어,이용시간,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210521
20210513,한국어,음식,음식,한식,주차장,식당,대정,서귀포,주소,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210513
20210530,한국어,음식,음식,향토음식,박물관,해녀,우도,문자,식당,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210530
20210502,한국어,음식,음식,향토음식,해녀,용두암,주차장,주차,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210502
20210506,한국어,음식,음식,카페,이용요금,요금,커피,카페,이용,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210729
20210503,한국어,음식,음식,향토음식,해녀,용두암,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210503
20210511,한국어,음식,음식,향토음식,이용,맛집,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210511
