RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20220401,한국어,음식,음식,양식,운영시간,오름,우도,유선,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220401
20220403,한국어,음식,음식,향토음식,운영시간,1100,유선,문자,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220403
20220404,한국어,음식,음식,한식,인원,오름,한라수목원,용두암,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220404
20220405,영어,음식,음식,한식,성산,문자,한라,서귀포,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220405
20220406,한국어,음식,음식,한식,연락처,문자,식당,제주,주소,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220406
20220406,한국어,음식,음식,한식,문자,식당,안전,인터넷,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220406
20220411,한국어,음식,음식,향토음식,유선,문자,호텔,식당,인터넷,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220411
20220412,한국어,음식,음식,카페,연락처,주차장,문자,안전,안덕,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220412
20220413,한국어,음식,음식,양식,운영시간,솔동산,우도,유선,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220413
20220414,한국어,음식,음식,한식,운영시간,휴무일,문자,식당,안전,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220414
20220417,한국어,음식,음식,기타,고근산,식당,인터넷,서귀포,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220517
20220418,한국어,음식,음식,한식,운영시간,주차장,문자,무료,서귀포,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220418
20220418,한국어,음식,음식,한식,해녀,유선,문자,식당,세화,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220418
20220419,한국어,음식,음식,한식,연락처,비자림,문화공원,유선,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220419
20220421,한국어,음식,음식,향토음식,함덕,이용,흑돼지,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220421
20220421,한국어,음식,음식,향토음식,식당,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220421
20220421,한국어,음식,음식,향토음식,식당,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220421
20220421,한국어,음식,음식,향토음식,이용,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220421
20220421,한국어,음식,음식,향토음식,식당,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220421
20220422,한국어,음식,음식,한식,문자,식당,해수,함덕,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220422
20220424,한국어,음식,음식,한식,소요시간,숲길,오름,사려니,주차장,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220424
20220425,한국어,음식,음식,향토음식,숲길,오름,사려니,물영아리,성산,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220425
20220426,한국어,음식,음식,카페,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220426
20220426,한국어,음식,음식,일식,체험,마을,한림,이용,횟집,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220426
20220426,한국어,음식,음식,일식,한림,이용,횟집,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220426
20220426,한국어,음식,음식,일식,한림,이용,횟집,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220426
20220426,한국어,음식,음식,일식,한림,이용,횟집,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220426
20220426,한국어,음식,음식,일식,체험,마을,한림,이용,횟집,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220426
20220426,한국어,음식,음식,일식,한림,이용,횟집,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220426
20220426,한국어,음식,음식,일식,체험,마을,한림,이용,횟집,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220426
20220427,한국어,음식,음식,한식,맛집,어승생악,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220427
20220427,한국어,음식,음식,한식,박물관,문자,식당,항공우주,파크,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220427
20220427,한국어,음식,음식,향토음식,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220427
20220427,한국어,음식,음식,향토음식,한라,이용시간,이용,오메기떡,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220427
20220427,한국어,음식,음식,향토음식,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220427
20220427,한국어,음식,음식,향토음식,외국인,이용시간,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220427
20220427,한국어,음식,음식,향토음식,외국어,외국인,이용시간,이용,방문,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220427
20220427,한국어,음식,음식,향토음식,이용시간,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220427
20220427,한국어,음식,음식,향토음식,이용시간,이용,재료소진,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220427
20220427,한국어,음식,음식,한식,박물관,문자,식당,항공우주,파크,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220427
20220427,한국어,음식,음식,일식,인원,이용,횟집,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220427
20220427,한국어,음식,음식,향토음식,외국어,이용시간,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220427
20220427,한국어,음식,음식,향토음식,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220427
20220427,한국어,음식,음식,향토음식,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220427
20220428,한국어,음식,음식,한식,서귀포,흑돼지,가든,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220428
20220428,한국어,음식,음식,한식,1100,문자,식당,맑은,음식점,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220428
20220429,한국어,음식,음식,일식,유선,문자,식당,안전,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220429
