RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20221101,한국어,음식,음식,한식,외국어,제주,이용시간,이용,주소,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221101
20221101,한국어,음식,음식,한식,만장굴,해녀,천제연,유선,문자,일반,휴양 및 관광,포털사이트,일반,전화,인바운드,완료,20221101
20221102,한국어,음식,음식,향토음식,이용,횟집,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221102
20221102,한국어,음식,음식,향토음식,이용,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221102
20221102,한국어,음식,음식,향토음식,자리돔,이용,횟집,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221102
20221102,한국어,음식,음식,향토음식,식당,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221202
20221102,한국어,음식,음식,향토음식,성산,자연,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221102
20221102,한국어,음식,음식,한식,음식점,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221102
20221102,한국어,음식,음식,한식,음식점,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221102
20221102,한국어,음식,음식,한식,외국어,운영시간,음식점,이용,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221102
20221103,한국어,음식,음식,한식,외국어,운영시간,방문,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221103
20221104,한국어,음식,음식,한식,외국어,한라산,한라,이용,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221104
20221104,한국어,음식,음식,한식,마라도,횟집,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221104
20221104,한국어,음식,음식,한식,외국어,이용시간,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221104
20221104,한국어,음식,음식,향토음식,식당,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221104
20221104,한국어,음식,음식,한식,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221104
20221104,한국어,음식,음식,한식,운영시간,방문,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221104
20221104,한국어,음식,음식,한식,해녀,성산,식당,코지,서귀포,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221104
20221104,한국어,음식,음식,한식,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221104
20221104,한국어,음식,음식,한식,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221104
20221106,한국어,음식,음식,기타,식당,올레,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221106
20221109,한국어,음식,음식,한식,이용,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221109
20221109,한국어,음식,음식,한식,이용,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221109
20221115,한국어,음식,음식,향토음식,오름,정방폭포,주상절리대,환상숲곶자왈,박물관,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221115
20221115,한국어,음식,음식,한식,해녀,식당,판매,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221115
20221115,한국어,음식,음식,한식,이용,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221115
20221116,한국어,음식,음식,한식,이용,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221116
20221116,한국어,음식,음식,한식,식당,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221116
20221117,한국어,음식,음식,향토음식,개장,산방산,천제연,문자,대정,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221117
20221117,한국어,음식,음식,향토음식,문자,식당,대정,모슬포,서귀포,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221117
20221120,한국어,음식,음식,한식,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221120
20221121,한국어,음식,음식,향토음식,연락처,유선,문자,식당,인터넷,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221121
20221121,한국어,음식,음식,향토음식,유선,문자,해수,음식점,함덕,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221122
20221121,한국어,음식,음식,한식,문자,식당,제주,공항근처,제주공항,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221121
20221121,한국어,음식,음식,한식,성산,일출봉,유선,문자,식당,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221121
20221121,한국어,음식,음식,한식,식당,맑은,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221121
20221121,한국어,음식,음식,한식,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221121
20221121,한국어,음식,음식,향토음식,성산,일출봉,숙박,문자,식당,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221121
20221122,한국어,음식,음식,한식,이모,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221122
20221122,한국어,음식,음식,한식,맛집,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221122
20221122,한국어,음식,음식,한식,해녀,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221122
20221122,한국어,음식,음식,한식,이용시간,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221122
20221122,한국어,음식,음식,한식,이모,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221122
20221122,한국어,음식,음식,한식,이용시간,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221122
20221122,한국어,음식,음식,한식,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221209
20221123,한국어,음식,음식,한식,세화,한림,제주,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221123
20221124,한국어,음식,음식,향토음식,해녀,주상절리,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221124
20221124,한국어,음식,음식,향토음식,해녀,용머리해안,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221124
20221124,한국어,음식,음식,향토음식,해녀,용두암,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221124
20221125,한국어,음식,음식,한식,운영시간,휴무일,성산,문자,식당,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221126
20221126,한국어,음식,음식,향토음식,인원,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221126
20221126,한국어,음식,음식,한식,식당,판매,흑돼지,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221126
20221126,한국어,음식,음식,한식,인원,흑돼지,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221126
20221126,한국어,음식,음식,향토음식,정방폭포,해녀,용두암,폭포,관광지,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221126
20221126,한국어,음식,음식,향토음식,정방폭포,해녀,용두암,폭포,관광지,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221126
20221128,한국어,음식,음식,향토음식,안내소,해녀,용두암,매표소,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221128
20221130,한국어,음식,음식,한식,연락처,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221130
