RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20211214,한국어,음식,음식,동남아식,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211214
20211214,한국어,음식,음식,동남아식,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211214
20211217,한국어,음식,음식,카페,호텔,부영,리조트,카페,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211217
20211221,한국어,음식,음식,카페,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211221
20211221,한국어,음식,음식,카페,호텔,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211221
20211222,한국어,음식,음식,카페,애견,카페,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211222
20211220,한국어,음식,음식,한식,외국어,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211229
20211230,한국어,음식,음식,한식,성산,일출봉,문자,인터넷,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211230
20211215,한국어,음식,음식,한식,외국어,식당,재료소진,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211215
20211216,한국어,음식,음식,한식,식당,보성,,,,통화중단,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211216
20211207,한국어,음식,음식,한식,문자,식당,안전,제주,맛집,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211207
20211202,한국어,음식,음식,한식,1100,고지,마라도,천제연,유선,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211202
20211202,한국어,음식,음식,한식,1100,고지,마라도,천제연,유선,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211202
20211221,한국어,음식,음식,한식,용두암,문자,도두,인터넷,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211221
20211209,한국어,음식,음식,한식,박물관,식당,항공우주,안덕,모슬포,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211209
20211215,한국어,음식,음식,한식,외국어,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211215
20211207,한국어,음식,음식,한식,문자,식당,안전,대정,서귀포,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211207
20211209,한국어,음식,음식,한식,서귀포,올레,횟집,올레시장,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211209
20211214,한국어,음식,음식,한식,해녀,문자,도두,시내,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211214
20211230,한국어,음식,음식,향토음식,외국어,운영시간,해녀,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211230
20211230,한국어,음식,음식,향토음식,외국어,운영시간,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211230
20211228,한국어,음식,음식,향토음식,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211228
20211209,한국어,음식,음식,향토음식,음식점,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211209
20211209,한국어,음식,음식,향토음식,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211209
20211230,한국어,음식,음식,향토음식,외국어,운영시간,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211230
20211201,한국어,음식,음식,향토음식,성산,유선,문자,코지,서귀포,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211201
20211209,한국어,음식,음식,향토음식,운영시간,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211209
20211209,한국어,음식,음식,향토음식,운영시간,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211209
20211210,한국어,음식,음식,향토음식,음식점,서귀포,갈치,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211210
20211228,한국어,음식,음식,향토음식,외국어,이용요금,요금,제주,구좌,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20211228
20211205,한국어,음식,음식,향토음식,비자림,문자,식당,골목,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211205
20211222,한국어,음식,음식,향토음식,천제연,문자,인터넷,서귀포,중문,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211222
20211217,영어,음식,음식,기타,문자,호텔,방문,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211217
20211217,영어,음식,음식,기타,문자,호텔,방문,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20211217
