RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20230402,한국어,음식,음식,한식,연락처,유선,문자,호텔,드림,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230406
20230407,한국어,음식,음식,한식,용두암,이용,버스,택시,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230407
20230409,한국어,음식,음식,한식,숲길,쇠소깍,사려니,이중섭,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230409
20230410,한국어,음식,음식,한식,소요시간,유선,주차장,탐방,식당,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230410
20230411,한국어,음식,음식,향토음식,이용,흑돼지,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230411
20230412,한국어,음식,음식,향토음식,문자,제주,주소,자매국수,관광정보,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230412
20230413,한국어,음식,음식,카페,연락처,오름,거문오름,주차장,문자,일반,휴양 및 관광,포털사이트,일반,전화,인바운드,완료,20230413
20230413,한국어,음식,음식,한식,인원,체험,박물관,산방산,유선,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230413
20230413,한국어,음식,음식,한식,유선,이용,그때그집,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230413
20230415,한국어,음식,음식,한식,성판악,문자,호텔,매점,라마다,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230415
20230415,한국어,음식,음식,한식,성판악,호텔,라마다,한라산,한라,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230415
20230418,한국어,음식,음식,향토음식,함덕,갈치,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230418
20230418,한국어,음식,음식,향토음식,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230418
20230419,한국어,음식,음식,향토음식,안내소,운영시간,정방폭포,해녀,용두암,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230419
20230424,한국어,음식,음식,한식,운영시간,유선,문자,음식점,인터넷,일반,휴양 및 관광,지인,일반,전화,인바운드,완료,20230424
20230424,한국어,음식,음식,향토음식,운영시간,휴무일,문자,숙소,식당,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230424
20230424,한국어,음식,음식,향토음식,식당,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230424
20230424,한국어,음식,음식,향토음식,운영시간,휴무일,문자,숙소,식당,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230424
20230425,한국어,음식,음식,기타,문자,식당,서귀포,시내,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230425
20230426,한국어,음식,음식,향토음식,외국어,체험,유선,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230426
20230426,한국어,음식,음식,한식,음식점,서귀포,중문,공항근처,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230426
20230427,한국어,음식,음식,향토음식,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230427
20230427,한국어,음식,음식,향토음식,이용시간,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230427
20230427,한국어,음식,음식,향토음식,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230427
20230427,한국어,음식,음식,향토음식,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230427
20230428,한국어,음식,음식,향토음식,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20230428
20230429,한국어,음식,음식,한식,유선,문자,식당,안전,음식점,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230429
20230430,일본어,음식,음식,향토음식,연락처,시내,제주,메밀꽃차롱,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20230430
