RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20220801,한국어,숙박,숙박,호텔,숙박,문자,리스트,숙소,요금,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220801
20220802,한국어,숙박,숙박,펜션/민박,자연휴양림,교래자연,자연,숙소,휴양,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220802
20220802,한국어,숙박,숙박,펜션/민박,숙소,마을,성읍,민속마을,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220802
20220802,한국어,숙박,숙박,펜션/민박,지꺼지게,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220802
20220802,한국어,숙박,숙박,게스트하우스,숙박,문자,게스트하우스,안전,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220802
20220802,한국어,숙박,숙박,게스트하우스,문자,숙소,게스트하우스,제주,관광정보,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220802
20220804,한국어,숙박,숙박,펜션/민박,온라인,숙박,숙소,민박,안전,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220804
20220804,한국어,숙박,숙박,게스트하우스,숙박,문자,숙소,게스트하우스,탐나오,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220804
20220807,한국어,숙박,숙박,펜션/민박,유선,문자,제주도청,리스트,게스트하우스,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220807
20220808,한국어,숙박,숙박,호텔,문자,요금,호텔,신화월드,랜딩,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220808
20220809,한국어,숙박,숙박,기타,숙박,마을,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220809
20220810,한국어,숙박,숙박,펜션/민박,숙박,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220810
20220810,한국어,숙박,숙박,펜션/민박,리스트,민박,제주,주소,체인,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220810
20220810,한국어,숙박,숙박,펜션/민박,리스트,민박,제주,주소,체인,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220810
20220810,한국어,숙박,숙박,펜션/민박,민박,주소,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220810
20220811,한국어,숙박,숙박,호텔,숙박,문자,제주도청,호텔,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220811
20220812,한국어,숙박,숙박,기타,폭포,천지연,숙소,탐나오,서귀포,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220812
20220812,한국어,숙박,숙박,펜션/민박,무료,양떼목장,제주,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220812
20220812,한국어,숙박,숙박,기타,박물관,성산,숙박,문자,무슬림,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220812
20220813,한국어,숙박,숙박,호텔,성산,문자,리스트,호텔,무슬림,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220813
20220813,한국어,숙박,숙박,기타,이용요금,삼양,요금,사우나,해수,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220813
20220813,한국어,숙박,숙박,기타,유아,사우나,찜질방,찜질복,롯데,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220813
20220813,한국어,숙박,숙박,기타,이용요금,요금,사우나,해수,해미안,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220813
20220813,한국어,숙박,숙박,기타,운영시간,용두암,요금,사우나,찜질방,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220813
20220813,한국어,숙박,숙박,기타,이용요금,편의시설,요금,사우나,보관,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220813
20220815,한국어,숙박,숙박,펜션/민박,문자,탐나오,제주,가격,관광정보,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220815
20220816,한국어,숙박,숙박,호텔,운영시간,현장,무슬림,제주,이용,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220816
20220816,한국어,숙박,숙박,리조트,해수,중문,통제,도로,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220816
20220817,한국어,숙박,숙박,게스트하우스,안내소,성판악,주차장,숙박,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220817
20220817,한국어,숙박,숙박,호텔,숙박,리스트,숙소,호텔,인터넷,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220817
20220818,한국어,숙박,숙박,펜션/민박,메일,리스트,민박,안전,인증,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220818
20220819,한국어,숙박,숙박,게스트하우스,안내소,연락처,성판악,유선,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220819
20220822,한국어,숙박,숙박,호텔,호텔,제주,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220822
20220822,한국어,숙박,숙박,펜션/민박,문자,숙소,안전,미스,한달살기,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220822
20220822,한국어,숙박,숙박,펜션/민박,1100,숙박,문자,제주도청,숙소,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220822
20220822,한국어,숙박,숙박,펜션/민박,유선,숙소,한달살기,관광지,비짓,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220822
20220823,한국어,숙박,숙박,호텔,숙박,문자,리스트,요금,호텔,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220823
20220824,한국어,숙박,숙박,호텔,무슬림,시내,제주,이용,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220824
20220824,한국어,숙박,숙박,기타,인원,유선,문자,숙소,호텔,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220824
20220825,한국어,숙박,숙박,리조트,금호,리조트,제주,이용,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220825
20220829,한국어,숙박,숙박,기타,찜질방,해수,도두,파크,참숯가마,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220829
20220829,한국어,숙박,숙박,호텔,유선,문자,호텔,신화월드,음식점,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220829
20220830,한국어,숙박,숙박,호텔,카지노,랜딩,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220830
20220831,한국어,숙박,숙박,펜션/민박,문자,숙소,인터넷,제주,관광정보,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220831
20220831,한국어,숙박,숙박,펜션/민박,숙박,문자,안전,제주,관광정보,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220831
