RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20221001,한국어,숙박,숙박,모텔/여관,숙박,숙소,탐나오,시내,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221001
20221003,한국어,숙박,숙박,호텔,호텔,문의처,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221003
20221004,한국어,숙박,숙박,펜션/민박,문자,리스트,민박,그린,추자섬,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221007
20221004,일본어,숙박,숙박,호텔,호텔,제주,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221004
20221005,한국어,숙박,숙박,펜션/민박,쇠소깍,성산,유선,문자,리스트,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221005
20221005,한국어,숙박,숙박,리조트,외국인,메일,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221005
20221006,한국어,숙박,숙박,펜션/민박,숙박,메일,숙소,민박,안전,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221006
20221006,한국어,숙박,숙박,호텔,숙박,문자,호텔,탐나오,비짓,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221006
20221009,한국어,숙박,숙박,펜션/민박,온라인,유선,숙박,문자,숙소,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221009
20221011,한국어,숙박,숙박,호텔,운영시간,호텔,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221011
20221012,한국어,숙박,숙박,게스트하우스,호텔,호텔난타,제주,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221012
20221012,한국어,숙박,숙박,게스트하우스,게스트하우스,또랑,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221012
20221012,한국어,숙박,숙박,게스트하우스,성판악,무료,픽업,셔틀,게스트하우스,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221012
20221012,한국어,숙박,숙박,게스트하우스,게스트하우스,한라산,한라,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221012
20221012,한국어,숙박,숙박,게스트하우스,관음사,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221012
20221012,한국어,숙박,숙박,펜션/민박,문의처,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221012
20221012,한국어,숙박,숙박,게스트하우스,픽업,버스,관음사,버스정류장,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221012
20221014,한국어,숙박,숙박,펜션/민박,문자,민박,인터넷,서귀포,제주,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221014
20221016,한국어,숙박,숙박,펜션/민박,숙소,탐나오,리조트,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221016
20221016,한국어,숙박,숙박,펜션/민박,예약방법,한라,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221016
20221019,한국어,숙박,숙박,펜션/민박,탐나오,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221019
20221019,한국어,숙박,숙박,리조트,유선,리조트,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221019
20221020,한국어,숙박,숙박,펜션/민박,갤러리,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221020
20221020,한국어,숙박,숙박,펜션/민박,사려니,외국인,숙박,픽업,힐링,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221020
20221020,한국어,숙박,숙박,펜션/민박,숙박,픽업,마을,회관,이용,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221020
20221020,한국어,숙박,숙박,펜션/민박,이용시간,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221020
20221020,한국어,숙박,숙박,펜션/민박,유선,픽업,동천,이용,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221020
20221020,한국어,숙박,숙박,펜션/민박,코지,무인텔,이용,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221020
20221020,한국어,숙박,숙박,펜션/민박,삼다애,이용,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221020
20221020,한국어,숙박,숙박,펜션/민박,외국인,마을,성읍,민속마을,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221020
20221020,한국어,숙박,숙박,펜션/민박,자연휴양림,교래자연,자연,휴양,이용,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221020
20221020,한국어,숙박,숙박,펜션/민박,지꺼지게,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221020
20221020,한국어,숙박,숙박,펜션/민박,외국어,유선,호텔,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221020
20221020,한국어,숙박,숙박,펜션/민박,채송화,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221020
20221020,한국어,숙박,숙박,펜션/민박,연락처,숙박,문자,안전,안덕,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221020
20221020,한국어,숙박,숙박,펜션/민박,연락처,숙박,안덕,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221020
20221021,한국어,숙박,숙박,호텔,호텔,드림,모슬포,제주,버스,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20221021
20221023,한국어,숙박,숙박,호텔,식당,신화월드,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20221023
