RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20220901,한국어,숙박,숙박,호텔,카지노감독,제주도청,카지노,롯데,파라다이스,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220901
20220902,한국어,숙박,숙박,게스트하우스,게스트하우스,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220902
20220902,한국어,숙박,숙박,게스트하우스,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220902
20220902,한국어,숙박,숙박,게스트하우스,,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220902
20220902,한국어,숙박,숙박,게스트하우스,외국인,이용,문의처,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220902
20220902,한국어,숙박,숙박,게스트하우스,외국인,코지,이용,문의처,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220902
20220902,한국어,숙박,숙박,게스트하우스,게스트하우스,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220902
20220902,한국어,숙박,숙박,게스트하우스,외국어,연락처,외국인,제주,이용,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220902
20220902,한국어,숙박,숙박,게스트하우스,연락처,게스트하우스,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220902
20220902,한국어,숙박,숙박,게스트하우스,외국어,외국인,게스트하우스,이용,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220902
20220904,한국어,숙박,숙박,호텔,연락처,문자,호텔,라마다,함덕,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220904
20220905,한국어,숙박,숙박,호텔,숙박,문자,호텔,민박,안전,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220905
20220906,한국어,숙박,숙박,리조트,숙박,리조트,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220906
20220906,한국어,숙박,숙박,리조트,숙박,리조트,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220906
20220907,한국어,숙박,숙박,펜션/민박,연락처,,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220907
20220907,한국어,숙박,숙박,펜션/민박,성산,정상운영,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220907
20220907,한국어,숙박,숙박,기타,숙박,유스호스텔,제주,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220907
20220907,한국어,숙박,숙박,기타,수련원,부영,청소년,제주,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220907
20220907,한국어,숙박,숙박,기타,숙박,수련원,안덕,청소년,이용,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220907
20220907,한국어,숙박,숙박,기타,숙박,수련원,청소년,제주,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220907
20220907,한국어,숙박,숙박,기타,유선,숙박,문자,숙소,수련원,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220907
20220907,한국어,숙박,숙박,기타,수련원,성이시돌,젊음,청소년,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220907
20220908,한국어,숙박,숙박,펜션/민박,숙소,캠프,이용,도로,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220908
20220908,한국어,숙박,숙박,펜션/민박,숙소,호텔,투숙객,캠프,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220908
20220908,한국어,숙박,숙박,펜션/민박,숙소,게스트하우스,캠프,이용,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220908
