RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20220601,한국어,숙박,숙박,게스트하우스,유선,문자,숙소,게스트하우스,김녕,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220601
20220602,한국어,숙박,숙박,게스트하우스,안내소,성판악,유선,주차장,문자,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220602
20220602,한국어,숙박,숙박,펜션/민박,대여,숙소,한달살기,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220602
20220602,한국어,숙박,숙박,호텔,무료,투숙객,씨사이드,아덴,이용,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220602
20220602,한국어,숙박,숙박,펜션/민박,올레,제주,주소,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220608
20220602,한국어,숙박,숙박,펜션/민박,리조트,제주,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220608
20220602,한국어,숙박,숙박,펜션/민박,유선,리조트,캠프,제주,애월리,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220608
20220602,한국어,숙박,숙박,펜션/민박,제주,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220608
20220602,한국어,숙박,숙박,펜션/민박,오름,올레,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220608
20220603,한국어,숙박,숙박,게스트하우스,숙박,숙소,게스트하우스,대정,탐나오,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220603
20220603,한국어,숙박,숙박,호텔,카지노,,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220603
20220603,한국어,숙박,숙박,호텔,호텔,카지노,신라,제주,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220603
20220603,한국어,숙박,숙박,호텔,호텔,카지노,오리엔탈,로얄팔레스,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220603
20220603,한국어,숙박,숙박,호텔,카지노,드림,타워,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220603
20220603,한국어,숙박,숙박,호텔,카지노,드림,타워,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20220603
20220603,한국어,숙박,숙박,호텔,호텔,제주,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220603
20220604,한국어,숙박,숙박,펜션/민박,숙박,숙소,,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20220604
