RCEPT_DE,LANG_FLAG_NM,CNSLT_LCLAS_NM,CNSLT_MLSFC_NM,CNSLT_SCLAS_NM,CNSLT_KWRD_RN1_NM,CNSLT_KWRD_RN2_NM,CNSLT_KWRD_RN3_NM,CNSLT_KWRD_RN4_NM,CNSLT_KWRD_RN5_NM,CNSLT_TY_NM,TOUR_PURPS_NM,COURS_NM,CSTMR_INCLN_NM,CHNNEL_FLAG_NM,TALK_FLAG_NM,STATE_NM,UPDT_DE
20210209,한국어,숙박,숙박,펜션/민박,숙소,민박,안전,인증,한달살기,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210209
20210202,한국어,숙박,숙박,호텔,워터파크,파크,신화월드,이용,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210202
20210218,한국어,숙박,숙박,호텔,숙박,호텔,정원,신화월드,제주,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210218
20210219,한국어,숙박,숙박,펜션/민박,영실,게스트하우스,또랑,이용,어리목,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210219
20210218,한국어,숙박,숙박,호텔,숙박,호텔,정원,신화월드,관광진흥,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210218
20210209,한국어,숙박,숙박,호텔,정상운영,폐쇄,신화월드,랜딩,이용,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210209
20210220,한국어,숙박,숙박,기타,비자림,숙소,세화,택시,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210220
20210218,한국어,숙박,숙박,호텔,유선,문자,호텔,리조트,시내,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210218
20210225,한국어,숙박,숙박,호텔,개장,호텔,중문,,,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210225
20210213,한국어,숙박,숙박,호텔,신화월드,입점,카페,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210213
20210213,한국어,숙박,숙박,호텔,신화월드,카페,,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210213
20210209,한국어,숙박,숙박,펜션/민박,제주도청,서귀포,표선,제주,체인,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210209
20210218,한국어,숙박,숙박,펜션/민박,문자,제주도청,숙소,민박,안덕,일반,휴양 및 관광,홈페이지,일반,전화,인바운드,완료,20210218
20210218,한국어,숙박,숙박,펜션/민박,호텔,호텔난타,이용,택시,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210218
20210218,한국어,숙박,숙박,펜션/민박,픽업,게스트하우스,한라산,한라,이용,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210218
20210218,한국어,숙박,숙박,펜션/민박,성판악,이용,관음사,,,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210218
20210218,한국어,숙박,숙박,호텔,숙박,호텔,정원,신화월드,관광진흥,일반,휴양 및 관광,홈페이지,일반,전화,아웃바운드,완료,20210218
